filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Horizons Phaxe Remix.wav,533.4668480725624,2276.923927511975,1302.830881432874,2762.5225900263877,1233.5155518836357,0.04473256639349837,0.03344468991951457,0.2552644610404968,0.16523577272891998,139.6748310810811
I Miss The Days Radio Edit.wav,186.47945578231293,3061.9004039856113,1578.8234283735735,3408.915136865206,1262.316136908137,0.06022173920656167,0.04685722443875809,0.31877946853637695,0.1559140980243683,135.99917763157896
Interlude.wav,202.24580498866214,3032.551917125315,1444.5220210808677,3200.5790222156857,1075.1496939982003,0.06318543240736754,0.04825364026665704,0.2682470977306366,0.16799111664295197,139.6748310810811
Jilax - Shadows 2023 Edit.wav,196.52208616780047,2896.3706610292193,1160.3594036159764,3541.4201110887075,877.2077036062219,0.0488587579564922,0.03553815222330006,0.2911771833896637,0.1450529247522354,139.6748310810811
Jungle feat Eden Peretz.wav,188.56925170068027,2459.7933649823867,1207.3184672891057,3001.284864711065,1019.7076204290141,0.045051768694591515,0.034563400030267796,0.33915114402770996,0.14775694906711578,143.5546875
Krunk Restricted - With You Jumpix Remix.wav,227.4162358276644,2818.7712659966146,1566.062890649713,3115.7681781455053,1209.8845878875663,0.05274147899490786,0.05216853996722893,0.28217142820358276,0.17763298749923706,143.5546875
Liquexx Virtual Law - Hot As Fuk - Official.wav,218.9061224489796,2331.404852032966,1347.7793256828588,2794.3625857641778,1163.2633648029143,0.046563505772366884,0.04223656934746147,0.2618367671966553,0.12646590173244476,143.5546875
Lost.wav,238.20190476190476,3087.3644731705726,1283.0137483100732,3530.382864533295,855.3715987987808,0.06181633961643435,0.04940269940041047,0.2453000694513321,0.16733551025390625,143.5546875
LUMX Gabry Ponte - Monster Lyrics.wav,152.11392290249432,2592.188716786358,1505.4485502857124,3028.106826811234,1212.7011912327227,0.04560721274469587,0.04417081049188845,0.2843262553215027,0.1512463241815567,129.19921875
Mandragora - Vapo Vapo Remix Audio.wav,158.87092970521542,3082.798985835842,1689.9340335735906,3547.6130777608687,1025.3268463019208,0.05945128391030325,0.06253515657814916,0.28124675154685974,0.18589496612548828,112.34714673913044
Maneskin - Beggin Jumpix Remix.wav,246.85133786848073,2585.3001889396687,1383.4800311240435,3058.995023956127,994.8676266970186,0.04479715809886893,0.03974921933097502,0.3196861445903778,0.1441257745027542,143.5546875
Mess in the Head.wav,273.9606349206349,1946.9236019934197,1478.1888664947412,2530.871509337272,1378.4845710885168,0.030226260567632852,0.0296922704034544,0.3134273886680603,0.17547398805618286,143.5546875
My Mother Told Me Trance Viking.wav,215.02839002267575,2656.6872818673883,1297.5834194108763,3071.5607182990802,972.3797571204622,0.05425637206767628,0.04397325586181678,0.23269210755825043,0.13099771738052368,143.5546875
Otherside.wav,241.52235827664398,2862.308896071038,1465.373610039702,3120.1747025720597,1144.6391265183488,0.061059401324564985,0.052154531316786316,0.28335440158843994,0.1587780863046646,143.5546875
PSY TRANCE Bon Jovi - Its My Life Azkaban Remix.wav,390.710566893424,3052.2111973005553,1555.0335920347532,3231.17787245235,953.8043743606494,0.06739896086367891,0.06425923477599163,0.2633899748325348,0.1468173861503601,143.5546875
PSY TRANCE Michael Jackson - Smooth Criminal BackHaze Remix.wav,397.2818140589569,2670.1622748191476,1652.8428992558672,2993.9705590787717,1188.3555287357674,0.05096165151501315,0.059322633166803744,0.26917320489883423,0.13682647049427032,143.5546875
PSY-TRANCE Armin van Buuren - Blah Blah Blah RANTY Remix.wav,239.7924716553288,3106.3082348984767,1098.3759985345935,3181.073849863434,901.2199081903639,0.06866489651416122,0.044805644146344574,0.3060181140899658,0.1548348367214203,143.5546875
PSY-TRANCE George Michael - Careless Whisper TOX1C Remix.wav,250.61297052154194,1982.7585771859651,1292.6754066481058,2444.055067670701,1151.940132948136,0.039036781939072125,0.038549266975686905,0.25709325075149536,0.17464302480220795,143.5546875
PSY-TRANCE HES A PIRATE Gamer-RSM Remix Pirates of the Caribbean.wav,154.93514739229025,2038.0867504625555,1071.2637502097464,2644.6975545556393,968.0181033838304,0.038142682908268395,0.02876209173319507,0.28332018852233887,0.13111189007759094,135.99917763157896
PSY-TRANCE I Like To Move It WoZa Remix Madagascar.wav,320.41215419501134,3039.5945052382376,1192.5962034325958,3276.475061536435,819.7967233135138,0.06243510577828907,0.04747548602090518,0.28877848386764526,0.1507951021194458,143.5546875
