filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Le Dernier Voyage.wav,181.92,2265.339757392858,1340.2831128702157,2901.7985683938846,1066.7578988785087,0.03915385233752052,0.03029718722379185,0.209525004029274,0.09844564646482468,137.1951219512195
Leblanc - Ouverture.wav,136.68266666666668,1210.9367058424632,1065.7846680619596,1811.7003626116507,1255.0077620318182,0.02195242391728443,0.014773573630638,0.16740594804286957,0.10657771676778793,125.0
Leony Niklas Dee VIZE - I Can Feel Official Audio.wav,168.01066666666668,3234.5433115493674,1600.1259518568297,3702.539138892693,1023.1990587753054,0.062200527859557514,0.053777319328951946,0.28322261571884155,0.14898554980754852,160.71428571428572
LIGHTS GO DOWN - Sped Up.wav,171.47733333333332,2322.1270953254493,1530.296051410463,2758.8055912781447,1164.0939387348735,0.03910198284039311,0.03945130711598524,0.24968552589416504,0.17419596016407013,165.44117647058823
lonelysoul x KAMI - Miracle Techno Remix.wav,128.128,3347.654664368606,1660.1192496387516,4072.8934846680536,1223.9734957769624,0.04476046945236411,0.03996627306141469,0.3534431457519531,0.13894584774971008,148.02631578947367
Ludovico Einaudi - Experience Deka Techno Remix.wav,272.864,2586.7182415575435,1505.7118255816276,2911.490100427186,1055.1027165322128,0.054528028893606834,0.046845546280486434,0.2112804353237152,0.11243733763694763,114.79591836734694
Majes - Violin Sonata No13 Official Music Video.wav,122.51733333333334,1871.109442632143,816.9575317948515,2708.037804136464,695.9047559542818,0.030432669811526075,0.02139799213973598,0.32970961928367615,0.1805652379989624,148.02631578947367
Mashmex Red Car.wav,158.976,2333.6075897318965,1229.0444459509677,3339.9002316984424,1015.3690330339542,0.02628758176786313,0.028460417246509297,0.32015836238861084,0.15665501356124878,127.8409090909091
MEMORIES OF YOU.wav,225.14133333333334,2831.359811402494,1364.545846122054,3557.1887162649687,1008.8715983705827,0.052617995287627915,0.03384008097931476,0.318657249212265,0.17287752032279968,117.1875
MilleniumKid x JBS x The Boy The G - Unendlichkeit Remix.wav,171.52,3004.931221307038,1273.7604326718329,3466.2031436281072,901.215341991657,0.05496605806153224,0.03788102992090161,0.25141066312789917,0.12537018954753876,112.5
Montee - Her.wav,205.49333333333334,2319.4988537788245,1357.5018027179872,3295.9066933934837,1004.4643584844338,0.033060994757604066,0.03619336281303841,0.2646483778953552,0.15677356719970703,112.5
More Than You Know.wav,129.62133333333333,2918.1731040252093,1434.8104872292424,3689.950389446223,822.3786154972406,0.04929659857648317,0.047949720913641025,0.2877775728702545,0.13393768668174744,148.02631578947367
Nicolas Julian - Bad Girls Official Visualizer.wav,119.05066666666667,2559.3821350510543,1321.293085331528,3004.179604775641,921.627107255987,0.045946775681441496,0.044609887241844684,0.3063088655471802,0.16643594205379486,102.27272727272727
Nicolas Julian - Sucker Official Visualizer.wav,119.808,3015.898641016068,1469.288179689159,3370.545453142358,1029.7589681918523,0.05646405610144218,0.052422811205832025,0.3396424949169159,0.18154840171337128,102.27272727272727
Odymel - My Favourite Game Visualizer.wav,201.25866666666667,4073.3001420133055,1423.3972362681425,4264.86338035545,709.4701318231365,0.07175705584391065,0.051368765382269026,0.32940831780433655,0.12623751163482666,148.02631578947367
Onlynumbers ft Lucie Hart - Euphoric Night Tiesto Edit Ultra Music Festival Miami 2025.wav,128.10666666666665,3827.180719989832,891.4067546859715,3997.0853508511755,498.24079949057347,0.08209637584818083,0.046530804949403363,0.0877976343035698,0.04401640594005585,148.02631578947367
Outside PET3RPUNX 2Hounds TECHNO KING REMIX.wav,124.33066666666667,3698.7807375509915,1443.6645194722303,4310.708353692343,860.013279066379,0.06306003434095393,0.048466578356138,0.25523123145103455,0.13890206813812256,156.25
Passing Memories.wav,248.768,2467.477406077094,1138.1440118278151,3160.114903133061,1110.5250821889272,0.041005889940991726,0.02927413012229988,0.2501314878463745,0.1630866676568985,156.25
PAST LIVES - HARDTEKK.wav,160.14933333333335,2808.2544413969977,1529.3350465073495,3509.298767959571,1159.8644389557535,0.044207127507908756,0.038262774160709695,0.33604976534843445,0.18088795244693756,112.5
Patience.wav,202.74133333333333,2442.079152552875,1315.940836207422,3008.546301015029,1114.4453802472299,0.04353928485703388,0.03777817964353998,0.23978270590305328,0.12323840707540512,130.8139534883721
RESCUE ME.wav,160.896,2121.5638620659365,1372.6932362180692,2675.610027235628,1130.4140388921046,0.03734647544124958,0.03499190415644463,0.328550785779953,0.16676227748394012,144.23076923076923
Restless Radio Edit.wav,201.19466666666668,2952.8870247652144,1207.7539240468757,3463.3674887590314,686.9105368745675,0.04630724976640778,0.041795086160040115,0.29579660296440125,0.1269736886024475,144.23076923076923
Restricted - Big Jet Plane Lyrics.wav,144.87466666666666,1519.968369189958,1220.1181893753553,2436.908644190048,1270.4629327597863,0.01781433909804535,0.023987657416989713,0.33979132771492004,0.19675563275814056,140.625
southstar - Cover Up My Face Official Visualizer.wav,199.37066666666666,3144.491817410758,1851.189052169151,3601.364788202779,1346.0501476327154,0.04948837048436497,0.048715006481442294,0.16076122224330902,0.08279838413000107,156.25
Telephone LUCKY DEMON STRWBERRY Dallax Techno Remix.wav,145.62133333333333,3841.8287931455543,1225.0970928430838,4131.317686560956,521.3996239867461,0.07015145623901341,0.050663207169234316,0.28314921259880066,0.08218324929475784,156.25
Tiscore x 89ers Together.wav,152.448,3225.588032714792,1479.234389927783,3576.0049244595907,1056.0998620135229,0.05928338363840691,0.04891670457988914,0.2712985575199127,0.15910965204238892,156.25
Tom Odell - Another Love angst remix.wav,194.96533333333332,2681.9251986427903,2147.1560540183846,2901.67105374865,1354.5779395246684,0.053949054413534654,0.07186308303513934,0.19208766520023346,0.14956772327423096,156.25
Us Two.wav,235.14666666666668,2362.858041771083,1672.6949970805188,2824.127721967173,1574.5555404173895,0.04389525735961172,0.037469581627430984,0.1484280526638031,0.12382866442203522,148.02631578947367
Viento.wav,211.49866666666668,2801.100048030449,1876.2511541273761,3244.8650408284357,1326.7180883960955,0.051633679877010945,0.05084486316511172,0.3138759136199951,0.18899036943912506,100.44642857142857
Walking On a Dream Techno Remix feat Zyzz.wav,206.69866666666667,4595.0454306902775,1820.7091437512352,4841.784887354914,833.3816878631845,0.08248055240208473,0.07994433657606152,0.2935250997543335,0.1612997055053711,148.02631578947367
Wave KaaCee Remix.wav,195.22133333333332,3090.3256995473553,2179.8895272646764,3470.6896073484477,1572.090252086487,0.05212791170675572,0.056602132784493754,0.24554510414600372,0.15451166033744812,112.5
Why Do You Hate Me.wav,141.152,2805.683749990725,1485.0690824689902,3314.6890016173206,1223.1197398222657,0.05311252178337993,0.04339717397359197,0.1413281112909317,0.07863280177116394,144.23076923076923
Would I Lie To You LUCKY DEMON Dallax Mr Demon Techno Remix.wav,112.128,3616.424873629864,1273.8537261564236,4139.437577380754,701.2790407642166,0.06416864648233139,0.04528343557677398,0.29110944271087646,0.10938132554292679,156.25
Would You Say Yes.wav,209.6633125,2073.526459022597,1093.6132367140726,2235.1175932293295,834.2674180589343,0.04398992753484941,0.03789780387803396,0.23692290484905243,0.19649536907672882,156.25
You Make The World Stop.wav,193.04533333333333,2839.5534084401297,1426.8714008673965,3472.7178983440513,1253.2170753291841,0.042895962397784405,0.037900061439665046,0.3541959524154663,0.19662374258041382,156.25
