filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
- Demon Slayer AMV.wav,208.88533333333334,5157.034601907994,1691.2571505299309,5034.637748462303,1195.6470108992341,0.1067563474567887,0.051874806542120774,0.3439299762248993,0.13187265396118164,122.28260869565217
.webm.wav,181.568,4317.1901878581875,1764.9608710730852,4539.0717492781605,1291.8021062961984,0.08653833577182342,0.06013216630991751,0.3073195517063141,0.16996580362319946,160.71428571428572
adrenaline.wav,118.53866666666667,3687.0209832449495,1155.0749054586956,3980.261899364154,961.36973423275,0.06881532090718913,0.04998567918535287,0.34607529640197754,0.20456859469413757,104.16666666666667
AGONY Flerian Lieless - In Your Head Official Music Video.wav,158.32533333333333,3815.8706071966594,1336.7236132265743,3913.892218981674,1135.3610436581132,0.08351813285249933,0.037176367727015595,0.3359632194042206,0.13715854287147522,98.6842105263158
Alec Benjamin - Let Me Down Slowly Tevvez Remix Parallel Universe.wav,196.61866666666666,3618.5385344508254,1456.727743373757,4304.501177392447,1072.5841235182552,0.059599952660505044,0.051855641175172724,0.2699020802974701,0.1281069964170456,140.625
All The Things She Said 2020 Sub Sonik Remix.wav,207.34933333333333,4434.540590329976,1382.4043583976963,4566.154090297101,907.1276083648238,0.0834059224697788,0.053006529656990854,0.21703243255615234,0.11476317793130875,122.28260869565217
Anadrol.wav,134.21866666666668,4734.600786431933,1523.8443998663968,4645.11707439726,1006.9814717209184,0.09575930993722187,0.04874533286903595,0.31291627883911133,0.1114356741309166,119.68085106382979
ANGUISH AmbVsh ily - We Fell Apart Slowed.wav,152.56533333333334,3711.040119520861,1436.1534994645144,3979.7251269875396,1110.2049833289543,0.061121725129334455,0.04480690164291039,0.4196925163269043,0.12797731161117554,95.33898305084746
ANGUISH EXILED elfass Gulyayu Official Video.wav,143.40266666666668,3273.3917491455645,1543.7244302827785,3804.8272765517036,1346.349848004803,0.059914088648196355,0.055734081825026,0.1977306306362152,0.1288260817527771,100.44642857142857
ANGUISH hxvvxn Risuyu krovyu Official Video.wav,134.432,3568.86470853244,1103.8336044776368,3781.5378737914634,749.1394839875035,0.07167371376398365,0.03348217474190886,0.44318869709968567,0.13270659744739532,100.44642857142857
ANGUISH ily - Krasavitsa OUT ON SPOTIFY.wav,137.824,3929.161411165278,1137.8466613325922,3965.174378608982,852.8085389371225,0.07563824956953258,0.04057636372277357,0.30607426166534424,0.08837875723838806,122.28260869565217
ANGUISH ily Glaza Official Video.wav,95.62666666666667,3820.9990560820916,687.7194672222391,4287.28448141442,726.9836932514295,0.057343965658459735,0.024653892142432497,0.42893606424331665,0.1274709701538086,127.8409090909091
ANGUISH Lieless ily Navsegda ily 2024 EP.wav,118.92266666666667,3597.5421246056385,1142.5925654383175,4025.8012474882503,1106.0655889454667,0.05756489980381166,0.035507340985171776,0.4009097218513489,0.18968014419078827,133.92857142857142
BLINDING LIGHTS HARDSTYLE.wav,189.77066666666667,4460.803999850417,1800.8931246802163,4583.667290640713,1114.9992021880082,0.08615438886683621,0.06000274377545598,0.2983945608139038,0.10262226313352585,102.27272727272727
Break The Rules Hardstyle - Chali XCX Zyzz Teddy Specter Hades.wav,138.05866666666665,3867.1839416271514,1249.728410738653,4043.3616286550755,779.2484792723776,0.0755322884275533,0.03674974542383352,0.2569882571697235,0.11371738463640213,148.02631578947367
Broken Minds - Eternal Universe Official Videoclip.wav,140.23466666666667,3292.884396829904,1793.9705289877827,3528.4997954504242,1730.8990025731691,0.06326643964386218,0.03643660769669695,0.27653566002845764,0.17150011658668518,100.44642857142857
CALL FROM YOUR EVIL.wav,116.13866666666667,2970.4929247601976,1598.3675870449717,3470.9221618011074,1313.4482676365967,0.05029009888132519,0.042237535995796285,0.17282655835151672,0.10422910749912262,119.68085106382979
Can You Feel My Heart feat Annie Hardstyle.wav,104.50133333333333,3474.990745355811,932.9247256925468,4119.207199165424,890.4480901250297,0.057171664497856704,0.027799814237277974,0.3151441812515259,0.1719406694173813,127.8409090909091
Capital Cities - Safe And Sound Vaskan Hardstyle Remix.wav,135.81866666666667,3943.913894981426,1157.6231986696223,4418.823576313048,867.7188203571247,0.06582268220168447,0.04005197425359263,0.24662452936172485,0.10230030119419098,160.71428571428572
Careless Whisper Hardstyle Version.wav,156.10666666666665,3765.3394431246275,1152.9626763031606,4164.614215585934,783.3177774875347,0.07076741959039355,0.04393793801979113,0.25109660625457764,0.11734118312597275,152.02702702702703
Cursed voices Hardstyle Zyzz 2020.wav,157.49333333333334,2783.799155949481,1610.3884274262862,3627.6769458548797,1544.477343577759,0.03415931764695923,0.031887247425897075,0.3286350965499878,0.16651029884815216,122.28260869565217
Dance of Angels Zyzz Hardstyle.wav,209.6,4105.830404642754,1411.6967522883772,4543.031938564546,1078.7181704782365,0.0708614840688769,0.04397752163856314,0.19669988751411438,0.11466377228498459,148.02631578947367
DEAD BUT PRETTY.wav,196.71466666666666,3955.288756392991,1170.3629451409581,4288.915288006303,770.0747554206638,0.07515909449045709,0.04880332768430083,0.3453330993652344,0.1649305671453476,110.29411764705883
Divinity Hardstyle Zyzz Said.wav,195.28533333333334,3989.242179787621,1701.031676687103,4451.45677626996,1416.066476783543,0.06601949732713419,0.04160700876783308,0.20463018119335175,0.08977079391479492,152.02702702702703
dont stop the music Hardstyle.wav,126.85866666666666,4165.167148828393,1004.0679931921835,4467.617954853107,698.7159075156802,0.07351034397595427,0.04643296337098191,0.2902594804763794,0.17658084630966187,119.68085106382979
Dr Peacock Odium Da Mouth of Madness - Still Standing Strong.wav,212.81066666666666,3302.460402439668,1392.5792046579209,3958.643484513879,1302.2044514616434,0.05085028776093875,0.033971776275052844,0.3549148142337799,0.15754251182079315,125.0
Etazhi - Remix.wav,97.07733333333333,4225.289843826455,1239.7040394361907,4615.3004371441375,870.3756364238121,0.06617031713497033,0.03284104779730894,0.42023107409477234,0.11859413236379623,92.21311475409836
Everything Black Envy Frenchcore.wav,251.4225625,3796.6417084921472,848.1801954565966,3986.078647010467,737.9822521190524,0.06857841899208773,0.0378758510402855,0.30367806553840637,0.13589639961719513,106.13207547169812
exs and ohs hardstyle.wav,152.23466666666667,4266.718872259788,1501.7466007625198,4388.398339857825,1093.874650209128,0.0847297112007812,0.05245904623742838,0.3401305675506592,0.18222026526927948,117.1875
fairyland - envy remix.wav,180.54864583333332,3906.4438831044235,812.5679989612958,4537.641539241138,713.563500371733,0.06283975167262362,0.035014073769122495,0.25039535760879517,0.12201302498579025,108.17307692307692
Fire to the Rain Hardstyle Remix.wav,149.04533333333333,4755.01074735743,1648.4051852558273,4694.763113747472,1181.7376711833965,0.0814355566587949,0.0472413601009883,0.31670036911964417,0.12223073840141296,119.68085106382979
FUARKSTYLE Zyzz Glimmer of hope Hardstyle.wav,166.496,2510.587929533994,1310.0160295057876,3310.026907697242,1433.7246843754626,0.03645243183456118,0.021359690398880644,0.2216186672449112,0.12869742512702942,144.23076923076923
Heaven Eternity Hardstyle Zyzz Said.wav,204.16,2834.004069316637,1541.7230853267022,3744.0914259264296,1552.6122981364317,0.03661484387244658,0.028027348075334104,0.2728453278541565,0.11378158628940582,140.625
Hole in the Wall.wav,183.95733333333334,3556.8393997535863,1080.7330274801561,3990.774051752756,790.9520943436888,0.06440774233381168,0.03763456932321531,0.2981301248073578,0.0788196325302124,114.79591836734694
I Will Not Spaceglide in Class.wav,195.12533333333334,4549.5747460172515,1040.5373061652347,4438.671827992896,533.9777157757592,0.08412548918873675,0.04675875697817695,0.31861045956611633,0.08963118493556976,119.68085106382979
insomnia.wav,127.168,3982.7743474440135,1503.7664747285455,3996.8184515628873,1062.3629912608346,0.08560058061362492,0.06090866744476009,0.29654404520988464,0.16158364713191986,127.8409090909091
Interstellar - Main Theme Envy - Frenchcore.wav,260.576,3703.2701068373494,1506.2465926774648,4459.3769285691205,1244.2371560512472,0.042197653371878835,0.027745860184313516,0.45822873711586,0.12510161101818085,100.44642857142857
Jungle In My Heart Hardstyle Sped Up.wav,147.28533333333334,5529.735844441147,1740.3423693755847,4769.813274746047,1119.9374374845738,0.14418539737444783,0.07234176236366971,0.14810870587825775,0.0737830400466919,112.5
Katy Perry - Last Friday Night ft Zyzz OFFICIAL HARDSTYLE REMIX Prod prodbywhippa.wav,186.64533333333333,4071.807590896613,1160.5480226906645,4360.618835574227,915.1924702920297,0.07683809610549175,0.043660814274301366,0.42208606004714966,0.10171393305063248,156.25
Let Go - Hardstyle.wav,155.64266666666666,4141.855303689753,1606.8694433217486,4629.8699120347965,1242.600491930442,0.060896020186574834,0.04292786371041675,0.27234315872192383,0.08739906549453735,125.0
Lieless BXZX - Hardstyle remix.wav,148.52266666666668,4189.883283405335,1120.6050408090127,4542.180221653303,937.5774183896839,0.06138223041965889,0.04981035513695965,0.4737178385257721,0.19799566268920898,95.33898305084746
Lights On.wav,150.29333333333332,4269.514506622537,1618.3732526802828,4402.723569569445,994.6381797964895,0.06797044101731602,0.056002295860949534,0.3504750728607178,0.11412754654884338,110.29411764705883
lil peep x lil tracy - WitchBlades CrazyScarry Bootleg.wav,172.34133333333332,2813.650365129925,1477.415298163149,3317.4543177902283,1378.252698879933,0.04494142679903144,0.039175332184223,0.25584033131599426,0.13109175860881805,148.02631578947367
Love Song.wav,122.15466666666667,3901.7893263921583,1284.2932884183847,4111.232888636473,870.4944343602155,0.0832376069588754,0.048836163447238595,0.16867418587207794,0.07213431596755981,117.1875
meet you at the graveyard ft Finesya OUT ON SPOTIFY.wav,278.2613333333333,3892.7865943297907,1487.4461099720172,4449.513199860857,1177.7009739934933,0.06025248003751725,0.04278811026470187,0.3690274953842163,0.20111267268657684,100.44642857142857
Meiko - Leave The Lights On ReliQium Hardstyle Bootleg HQ Videoclip.wav,260.736,3842.7751240579864,1707.938825265624,3924.2914311069862,1190.9435446992445,0.06845033972949478,0.051696370348571,0.12580586969852448,0.07340745627880096,156.25
Mystique Power of Legacy Hardstyle Zyzz Said Jeff Seid.wav,173.65333333333334,4250.632560010586,1545.3526052907403,4678.634544635307,1104.1485237669117,0.08590645945619127,0.049820353755424165,0.14159560203552246,0.08581887185573578,152.02702702702703
nas ne dogonyat.wav,190.82666666666665,4746.4270534321,1329.79220430806,4965.089567448287,661.3365222378684,0.0850482446219468,0.05364371874179149,0.25619909167289734,0.14665323495864868,160.71428571428572
Never Let Go.wav,189.12,3998.452446846174,1273.4951708896835,4107.030343406722,845.9489459492256,0.07862740838785179,0.048148502765598046,0.2565685510635376,0.1371525526046753,127.8409090909091
NiX - YOURE MY ANGEL EARLY HARDCORE EDIT.wav,249.39733333333334,2505.3935909651436,1095.3787133745832,2717.0221327054364,1052.8334388817132,0.043831981632505776,0.03293823960266036,0.2765601575374603,0.1598259061574936,96.98275862068965
