filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Empire Of The Sun - Standing On The Shore Bruno Be Remix.wav,460.896,3336.9170651063946,1534.4284530483615,3972.861722168427,937.459581461937,0.060291648887699605,0.04823257070673306,0.2565426230430603,0.1577652543783188,125.0
Feel the Same EDX Dubai Skyline Remix Edit.wav,205.80266666666665,3247.720560899797,1894.3599019687092,3867.678660891765,1390.8921154531702,0.05873323723762633,0.054795367181535264,0.3016163408756256,0.19139809906482697,122.28260869565217
FILV Edmofo feat Emma Peters - Clandestina JVSTIN Remix.wav,143.456,2927.253697451275,1726.8796764164063,3155.6330178022667,855.6302943862572,0.06872807272304833,0.06744055178474624,0.14496834576129913,0.16438594460487366,140.625
Flight Facilities - Arty Boy Dom Dolla PArty Boy Remix.wav,299.264,3193.9424920549177,1536.618137260167,3610.6074589504924,951.7797368816966,0.066160969466176,0.05284482187545282,0.22786098718643188,0.1438511610031128,122.28260869565217
Flume - Say Nothing Tchami Remix.wav,289.8453333333333,2626.8118164343864,1368.3629842461469,3156.7588559669734,864.1069862298134,0.049716694812826596,0.043304503741237635,0.26401591300964355,0.16631008684635162,125.0
Food for the Soul.wav,204.71466666666666,3033.505208319611,1620.6852115514298,3343.644111818704,1406.2765515579954,0.05952627483815714,0.048565756730121666,0.1770971566438675,0.11765111982822418,122.28260869565217
FormatB - Chunky.wav,361.9413333333333,3116.009415924404,1751.6295060393559,3239.8888941027394,858.2105998858499,0.06334079691506056,0.06317980909611788,0.23575440049171448,0.14028556644916534,122.28260869565217
Frank Ocean - Lost CVALM Remix.wav,361.984,3310.3906955631933,1598.8330785746152,3973.8622179596005,806.0742007502608,0.05115944963277544,0.049842123635932246,0.2402251958847046,0.1273488998413086,122.28260869565217
Frank Ocean - Lost Gabss e Vintage Culture Edit.wav,246.38933333333333,3095.501145087111,1536.1111251989735,3486.5919779344863,800.7913173197566,0.055797610592532465,0.051751121689252645,0.2591853439807892,0.13494300842285156,127.8409090909091
Galantis - Runaway U I RobbieG Remix.wav,326.3573333333333,4148.411972750069,2273.816492587195,4248.456030860067,1290.338417139167,0.07352059893535313,0.07056181598108002,0.2516534626483917,0.12812864780426025,125.0
Gorgon City - Go All Night feat Jennifer Hudson Nicky Night Time Remix.wav,340.97066666666666,3114.7506255853245,1800.8362505188554,3097.2051524060125,911.4412819990189,0.06456016898285732,0.06249846040614655,0.2724224030971527,0.1443328857421875,125.0
