duration_s_mean,duration_s_std,centroid_mean_hz_mean,centroid_mean_hz_std,centroid_std_hz_mean,centroid_std_hz_std,bandwidth_mean_hz_mean,bandwidth_mean_hz_std,bandwidth_std_hz_mean,bandwidth_std_hz_std,zcr_mean_mean,zcr_mean_std,zcr_std_mean,zcr_std_std,rms_mean_mean,rms_mean_std,rms_std_mean,rms_std_std,tempo_bpm_mean,tempo_bpm_std,track_count,subgenre
162.6828468614719,44.27054105162297,3763.538113671296,632.3620209017137,1320.4053132607628,284.35821039852885,4112.535791549775,488.5823175002741,1047.3364070578996,315.64153512115115,0.06686241078388126,0.01731898081107152,0.042181049778732035,0.009876265645333008,0.29297200019483444,0.07924130878040447,0.13308560441840778,0.03404160536390026,124.86936046540866,20.48832681575491,77,Zyzz Music
