filename,duration_s,centroid_mean_hz,centroid_std_hz,bandwidth_mean_hz,bandwidth_std_hz,zcr_mean,zcr_std,rms_mean,rms_std,tempo_bpm
Escape.wav,185.632,3001.3436176116143,1533.5654185444405,3400.6418255212493,1026.1583109946432,0.04668615714239543,0.046102079904221056,0.2665989100933075,0.14505907893180847,127.8409090909091
Eternality of Soul.wav,495.712,1418.826953160062,1299.0778627980058,1899.6021747118248,1297.3628823241486,0.02528321657337974,0.024504280553189598,0.3319956362247467,0.16173604130744934,133.92857142857142
Exulansis.wav,480.58666666666664,2556.0137859348893,1406.4139987498347,3358.5729890036387,1191.0543096149427,0.03829971226778897,0.05105976642549135,0.3410244882106781,0.14623504877090454,152.02702702702703
Further.wav,402.176,2830.202112450798,1688.5641575613995,3557.51715259026,1144.3188515399218,0.03945291779936348,0.04436867988371506,0.3953195810317993,0.1519603729248047,133.92857142857142
Greg Notill Vince Weyn - Far Out Distance Original Mix.wav,480.032,2210.4767240706906,1606.4785013750263,2655.7839773054625,1323.6745482962424,0.037450740055745044,0.042778413919158126,0.3198929727077484,0.10842517018318176,127.8409090909091
HNGT Techmo - Dream Machine.wav,374.1546666666667,2810.3491001272882,1665.2163517430834,3507.3752429527267,1163.8336003525203,0.03791566963267575,0.04044049333835063,0.35774821043014526,0.15457239747047424,137.1951219512195
Hush Sleep - Mirth etb041.wav,390.09066666666666,2081.575375527176,1500.6880119145699,2900.91204941389,1042.1264392550127,0.03144008148737422,0.03780413179316376,0.2952265441417694,0.15218296647071838,127.8409090909091
I Can Fear The Second Wave Remix.wav,487.808,2443.2920627829703,1542.9940290005475,3499.2676255078977,1331.0254993677713,0.031886261442093236,0.03448728897431144,0.32683175802230835,0.16666536033153534,130.8139534883721
I Hate Models - Eternal Loneliness ARTSCORE002.wav,607.456,2532.443051086466,1034.836053008919,3020.9760989048305,960.5870002506756,0.04203511681025022,0.030475468901762875,0.2460830956697464,0.14520035684108734,137.1951219512195
Jimi Jules - Abandoned Soul Recondite Remix.wav,421.51466666666664,1503.994604564818,1336.9414279546518,2473.0138465713558,1347.1016918043567,0.016193409391764512,0.019285083400998132,0.28800496459007263,0.16946613788604736,122.28260869565217
Johannes Heil - Eye To Eye Original Mix.wav,590.4,1993.6241038435703,1410.1487138218858,2417.9212318593973,935.7301075219747,0.03874063716667269,0.049612010558615686,0.3079477548599243,0.1390533447265625,127.8409090909091
KASST - Road To Nowhere ROAD1.wav,424.224,1395.392539325175,755.7332240417205,1966.2072416043104,842.7396365481559,0.023104338773980437,0.01901963574047286,0.2827567160129547,0.1893974095582962,127.8409090909091
